hospital_id,district_id,hospital_name,address,pincode,latitude,longitude,mco_contact_number,total_beds,hospital_type,government_subtype
2063,31,Shri Siddheshwar cancer hospital & research centre,"276/1,Near Dainik Sanchar,Hotgi Road,Near Kinara Hotel,SOLAPUR",413003.0,17.6659167,75.8943333,9226263433.0,50,Corporate,
2064,15,Shri Siddhivinayak Heart Foundation,"1330/4, Residency Colony,Shashtrinagar, Y.P. Powar Nagar Road,Near Shashtrinagar ground,Kolhapur",416008.0,16.68958333,74.24847222,7588261893.0,55,Corporate,
2065,20,Shri Siddhivinayak Hospital,"Wadiya factory, Shivaji Nagar Nanded?%27,%27HSI35104%27)",431602.0,19.2,77.4,9270872260.0,30,Corporate,
2066,27,Shri V J C Trust B K L Walawalkar Hospital,"NH 17 Sawarde,Sawarde, Chiplun,RATNAGIRI",415606.0,17.533305,73.516695,9921251695.0,300,Corporate,
2067,34,Shri Vasantrao Naik Govenment Medical College,"Waghapur Road, Palswadi Camp, Civil Lines, Yavatmal, Maharashtra?%27,%27HSP071211529%27)",445001.0,20.4131111,78.1337777,9637330337.0,1200,Government,DMER
2068,15,Shri Venkateshwara Hospital,"946, B Ward, Near Savitribai Phule Hospital, Tembe Road, Kolhapur-416012",416012.0,16.41294444,74.13072222,9822010334.0,20,Corporate,
2069,28,"Shri siddhivinayak hospital & ICU ,Khanapur","karad vijapur road, bhivghat,415307 karad vijapur road, bhivghat",415307.0,17.27,74.73,9892069583.0,30,Corporate,
2070,13,Shri. Gulabrao Deokar Multispeciality Medical and Ayush Hospital,"56/1,Shirsoli Road,Mohadi Shivar,Near Jain Hills",425002.0,21.0276629,75.5715885,9422977071.0,100,Corporate,
2071,28,Shrimant Vijaysinhraje Patwardhan Lions Eye Hospital,"141/3/B 1, Mal Bunglow, Ghanashyamnagar, Madhavnagar Road, Sangli-416416",416416.0,17.0348056,74.6018333,9225812840.0,25,Corporate,
2072,31,Shrinand Hospital,"2961/35,PLOT NO 25,BHOPALE ROAD,OPP S T STAND,SOLAPUR",413307.0,17.405468,75.136661,2187222320.0,30,Corporate,
2073,31,"Shriram Heart And Eye Care,Solapur North,Solapur,Pvt","6, Railway Lines, Ramlal Chowk, Besides Hotel Sai Prasad, Front Of Foujdar Chowdy Police station, Solapur-413001",413001.0,17.6659167,75.8943333,9828181516.0,31,Corporate,
2074,7,Shriram Hospital,"JALANA ROAD,AT SULTANPUR TQ LONAR DIST BULDHANA,",443302.0,19.976689,76.524028,9527627733.0,35,Corporate,
2075,30,Shriram Hospital and Maternity Home,"Plot No. 3721,kudal Vengurla, Opposite police station Kudal -Sindhudurg- 416520",416520.0,15.965597,73.704883,7798884697.0,12,Corporate,
2076,31,Shriram Shikshan Sanshta Sanchalit Shamrao Patil Ayurvedik Hospital,"PANIV, AKLUJ, MALSHIRAS, SOLAPUR-413113",413113.0,17.770831,75.121127,7385740554.0,60,Corporate,
2077,29,Shrirang nursing home & Sunanda dialysis centre,"KOREGAON,SATARA",415501.0,17.698338,74.165089,9822279298.0,50,Corporate,
2078,28,"Shriratna Multispeciality Hospital,Miraj,Sangli","171, Station Road, Pratap Colony, Miraj, Sangli- 416410",416410.0,17.0348056,74.6018333,9527010455.0,30,Corporate,
2079,6,Shubhada Hospital,Opp SP office Barshi road Beed,431122.0,19.839128,75.890447,9423244866.0,30,Corporate,
2080,26,Shushrusha Superspeciality Hospital,"Pathavardhan Road,Old Panvel,",410206.0,19.077,73.24,9769230750.0,60,Corporate,
2081,25,"Shwas Multispeciality Hospital , Kharadi","PUNE-NASIK HIGHWAY,BALAJI NAGAR, CHAKAN,PUNE",410501.0,18.707487,73.977126,8275455440.0,50,Corporate,
2082,15,Siddhagiri Hospital & Research Centre,"a/p Kaneri, Tal. Karveer, KANERI ROAD,KANERI MATH,Dist. Kolhapur",416234.0,16.60630039894737,74.30376235873685,9405038919.0,250,Corporate,
2083,7,Siddhikrupa Hospital,"Plot no 2,  khandala road, Near Gopal Talkies chikhli 443201, Buldhana",443201.0,20.229725,76.239946,9689121234.0,25,Corporate,
2084,7,Siddhivinayak Balrugnalaya Critical Care and Diabetic center,"plot no 63,opposite Ram mandir, Jaiswal layout,Buldhana 443001",443001.0,20.5336389,76.1794722,8888848463.0,35,Corporate,
2085,25,Siddhivinayak General And Multispeciality Hospital,"BARMATI-MORGAON ROAD, PUNE- 412304",412304.0,18.27325,74.3112,9890171022.0,31,Corporate,
2086,5,Siddhivinayak Hospital,"924,GANESH NAGAR,NEAR BANSI DAIRY,KESALWADA(W), T-LAKHANI,BHANDARA ROAD",441804.0,21.126388,79.734811,9960732432.0,30,Corporate,
2087,9,Siddhivinayak Hospital,"Mandal Road , Shirpur , Dhule- 425405",425405.0,21.3673,74.83075,9923649444.0,30,Corporate,
1861,22,Siddhivinayak Hospital,"plot No. 1, Near, Shinde , Naigaon Rd, manoday hotel, - 422102",422102.0,19.850007,73.999993,8379073843.0,47,Corporate,
2088,16,Siddhivinayak Hospital,"Behind Relience Digital, Khardekar Stop Latur - 413512",413512.0,19.968664,73.831608,9423078025.0,20,Corporate,
2089,23,"Siddhivinayak Multispeciality Hospital & I.C.U. Center,Tuljapur","New S.T. Stand road , Tuljapur , 413601",413601.0,18.0199847,76.0654763,8806481451.0,30,Corporate,
2090,15,"Siddhivinayak Multispeciality Hospital,Shirol,Kolhapur,Pvt","126 A, KURUNDWAD, BYPASS ROAD, OPPOSITE RAGHVENDRA CINEMA, KOLHAPUR- 416106",416106.0,16.60630039894737,74.30376235873685,9850320550.0,100,Corporate,
2091,25,"Silver Birch Multispeciality Hospital,Dhayari,Pune,Pvt","S.No 74/6, Dhayari Pune, Raykarmala, Near Maruti Mandir Last Bust Stop, Pune-411041",411041.0,18.4508056,73.8119167,8208923139.0,48,Corporate,
2092,10,Sindhu Orhopedic Multispeciality Hospital & Research Center,"Visapur Road Gadchiroli,Kargil Chowk,Gadchiroli?%27,%27HSI84939%27)",442605.0,20.057671,80.181995,9421733016.0,20,Corporate,
2093,35,Siraj Memmorial Hospital,"Old Mumbai-Agra Rd, Vanjar Patti Naka, Avachit Pada, Bhiwandi, Maharashtra?%27,%27HSI41262%27)",421302.0,19.2103751,73.0464259,9890196846.0,55,Corporate,
2094,21,Smit hospital,"near swagat petrol pump,korit naka,NANDURBAR",425412.0,21.3122,74.21885,9925242145.0,100,Corporate,
2095,27,Sms Hospital,"sathe sankul, police line,opposite gandhi xerox,burumtali,RATNAGIRI",415605.0,17.533306,73.516694,7522906262.0,50,Corporate,
2096,17,"Smt. Bhansali Kesharbai Chhabildas Lalubhai Municipal Maternity Home, Borivli (w)",,,19.446040649122807,72.36373664912281,,30,Government,
2097,25,"Smt. Kashibai Navale Medical College & General Hospital ,Narhe","S.NO. 49/1 & 53/2,Narhe,Off Mumbai-Pune Bypass,PUNE",411041.0,18.4508056,73.8119167,9921912737.0,800,Corporate,
2098,2,Smt.B.L.Chandak Research Foundation (Kidney Dialysis Unit),"Ramdas Peth,Arvind Ghose Marg,Beside city hospital,AKOLA",444001.0,20.71,77.0,9246876775.0,25,Corporate,
2099,12,Snehal Nursing Home,"1,Rly Station Road,Hingoli",431513.0,77.1476,19.79908,9422176560.0,35,Corporate,
2100,22,Soham Hospital and Medical Foundation,"807/1/2/527 Aminity Plot 1+2,Deepali Nagar, Mumbai Naka,Dhanvantari Marg,B/H Hotel Chaan,",422009.0,19.988439,73.720725,7028233332.0,40,Corporate,
2101,31,Solapur Cancer Center Solapur,"C1 TO C11,MADHUKAR UPLAP VASTI,RAMWADI ROAD,NEAR GANGAMAI HOSPITAL,SOLAPUR",413001.0,17.6659167,75.8943333,9822115602.0,51,Corporate,
2102,7,Sonune Heart and Child Care Hospital,"63A,Wankhede Layout,Behind Shri Shivaji High-school,Buldhana 443001",443001.0,20.5336389,76.1794722,9599702039.0,30,Corporate,
2103,35,"Sopara Maternity and General Hospital, Nalasopara West",,,19.295112535714285,73.01962990809524,,150,Government,
2104,6,"Spandan Hospital, Surgical Critical care and Burn unit","PLOT NO 5 ,DHANDE NAGAR, BARSHI ROAD BEED , 431122",431122.0,19.839128,75.890447,9545883577.0,40,Corporate,
2105,15,"Spandan Superspeciality Hospital LLP, Shirol,Kolhapur,Pvt","15, Shirol-Jaysingpur Road, Oppo.HDFC Bank, Kolhapur- 416103",416103.0,16.60630039894737,74.30376235873685,7588697796.0,35,Corporate,
2106,23,Sparsh Rural Hospital,sastur tq. lohara,413608.0,18.18519,75.44966,9503755054.0,30,Government,
2107,13,Special New Born Baby Care Unit,"Near B J Market,Pande Chaowk 425001",425001.0,20.46428,75.004181,9730242577.0,30,Government,
2108,17,Squatters Colony Maternity Home,,,19.446040649122807,72.36373664912281,,30,Government,
2109,26,"Sri Sathya Sai Sanjeevani Centre For Child Heart Care, Kharghar","plot no.2 , Sector 38, Kharghar Raigad 400703 plot no.2 , Sector 38, Kharghar Raigad 400703",400703.0,19.0759167,73.0068056,9848114172.0,50,Corporate,
2110,19,St Josephs Hospital and Research pharmacy,"114,yerla village,katol road,behind petrol pump kalmeshwer road,NAGPUR",441501.0,21.231603,78.91739,8698510960.0,60,Corporate,
2111,1,St Lukes Hospital,"College Road,Ahmadnagar",413709.0,19.4860278,74.9699167,8237701044.0,200,Corporate,
2112,36,"Star Hospital,Palghar","Patankar park,, Nallasopara West,Opp. Shani Mandir,?%20Laxmiben%20Chheda%20Marg,Palghar%27,%27HSI73675%27)",401213.0,19.72220524782609,72.7479302526087,9867708862.0,40,Corporate,
2113,15,"Star Icu And Multispeciality Hospital,Malshiras,Solapur,Pvt",,,16.60630039894737,74.30376235873685,,35,Corporate,
2114,3,Sub District Hospital Dharni,"Dharni Amravati?%27,%27HSI62873%27)",444702.0,21.58,76.81,7038534924.0,50,Government,
2115,32,Sub District Hospital Hinganghat,"Natioanal Highway No.7 Hinganghat wardha?%27,%27HSI48215%27)",442301.0,20.554451,78.836183,9766131464.0,100,Government,
2116,26,Sub District Hospital Mangaon,"67PJ+7MG, Morba Road,, Mangaon, Maharashtra?%27,%27HSP041111433%27)",402104.0,18.2384815,73.2516217,9545199007.0,100,Government,DHS
2117,28,Sub District Hospital Pandharpur,,,17.23956558827751,74.43125957272727,,100,Government,DHS
2118,5,Sub District Hospital Tumsar,"Gurunanak Nagar, Shastri Nagar, Tumsar, Maharashtra?%27,%27HSI23984%27)",441912.0,21.2745,79.802799,9730612925.0,100,Government,DHS
2119,25,"Sub District Hospital,Manchar","Old Pune-Nashik Road, Behind MSRTC Bus Stand, Manchar, Maharashtra",410503.0,19.034215,74.2211,9850961920.0,100,Government,DHS
2120,28,"Sudarshan Eye Hospital,Sangli,Pvt","FIRST LANE ,OPP CIVIL HOSPITA,GANESH NAGAR",416416.0,17.0348056,74.6018333,9975727409.0,15,Corporate,
2121,17,Sudhanshu Hospital & ICCU,,,19.446040649122807,72.36373664912281,,50,Corporate,
2122,3,Sujan Surgical Cancer Hospital and Amravati Cancer Foundation,"Shankar Nagar, Amravati?%27,%27HSP100612752%27)",444606.0,20.93,77.77,9823097573.0,50,Corporate,
2123,13,Sujay Hospital & Maternity Home,"358,Omkar Nagar,Near BSNL Office, 425001",425001.0,20.46428,75.004181,9822961026.0,30,Corporate,
2124,9,Sumalti multispeciality Hospital,"9,SAKRI DIST. DHULE,DHULE ROAD, SAKRI,NEAR CHANDRAKANT MANGAL KARYALAY,DHULE",424304.0,21.08715,74.3601,9403444166.0,50,Corporate,
2125,35,"Sunshine COVID Hospital, Nerul,Thane","C19 Plot No. 3 Sector 16, Opp. Sea Breeze Society, Dharshana Society, Nerul, Navi Mumbai, Maharashtra  Thane",400706.0,19.035,73.022,9004605091.0,33,Corporate,
2126,15,"Sunshine Multispecialty Centre,Karvir,Kolhapur","86, Rankala Road, Near Mahadev Mandir, Karvir, Kolhapur-416012",416012.0,16.41294444,74.13072222,8623883675.0,35,Corporate,
2127,22,Super Spacility Hospital Nashik,"Shalimar, Nashik",422001.0,20.0082,73.80645,7588096333.0,100,Government,DHS
2128,1,Surabhi Hospitals Private Limited,"Gulmohar Road Corner , Near Ahmednagar Aurangabad Highway,Gulmohar Road",414003.0,19.1162222,74.7353611,9860908861.0,250,Corporate,
2129,35,Surekha Criticare Hospital,"U. NO. 22 NEXT TO INDIAN BANK, NEAR JAWAHAR HOTEL, HOSPITAL ROAD ULHASNAGAR %E2%80%93 U. NO. 22 NEXT TO INDIAN BANK, NEAR JAWAHAR HOTEL, HOSPITAL ROAD ULHASNAGAR %E2%80%93 421002",421002.0,19.2380278,73.1588611,8879106859.0,50,Corporate,
2130,15,"Surgical And Urology Hospital,Jaysingpur,Kolhapur,Pvt","17TH LANE, DASARA CHOWK, KOLHAPUR-416101",416101.0,16.60630039894737,74.30376235873685,9822306693.0,23,Corporate,
2131,25,Surya Hospitals Pvt Ltd. Surya Sahyadri Hospital,"1317 KASBA PETH,KASBA PETH PUNE,AGARWALE ROAD,SHANIWARWADA,PUNE",411011.0,18.52025,73.8599167,9822409108.0,71,Corporate,
2132,23,Suryaprabha Mutispeciality Hospital L.L.P.,"Karmala Road, Bawchi Chauk, Paranda %E2%80%93 413502",413502.0,18.2894279,75.4379986,9960123055.0,30,Corporate,
2133,31,"Suryavanshi Trauma and Rehablitation Centre,","OPP NEW BUS STAND,40 FEET ROAD,SOLAPUR",413101.0,17.477512,75.298578,9921225404.0,45,Corporate,
2134,14,Sushrusha hospital,"near manas hospital, Navha chowfully %E2%80%93 431202",431202.0,19.91545,75.69791,9422743990.0,48,Corporate,
2135,21,"Sushrut Nursing Home ,Shahada","67 / 3,SHAHADA,Khetiya Road,NANDURBAR",425409.0,21.5455911,74.4683263,9422791446.0,30,Corporate,
2136,13,"Sushrut Accident and Ayurved Hospital, Raver, Jalgaon","Gat No. 746/1, Plot No.7/A, Near Rest House, Savda Road, Raver, Tehsil Raver, District Jalgaon, Maharashtra 425508",425508.0,20.76134140182927,74.84583924085365,9970841457.0,15,Corporate,
2137,25,Sushrut Hospital,"Pune nasik Highway,rajguru nagar,khed-410505",410505.0,18.988502,73.63596,8888205884.0,47,Corporate,
2138,31,Sushrut Hospital,"SHIVAJI NAGAR,ALIPUR ROAD ,RENUKA MANGAL KARYALAYA, BARSHI,SOLAPUR",413411.0,17.5151667,75.4466667,9011998927.0,50,Corporate,
2139,28,Sushruta plastic surgery and burns hospital,"442/1/5,J.J.ROAD,Garpir Chowk ,Sangli",416416.0,17.0348056,74.6018333,9822010474.0,50,Corporate,
2140,31,Suvidha ICU & cathlab centre LLP,"4 C/S NO523,DHAGE MALA,KURDUWADI ROAD,MATOSHRI COMPLEX,SOLAPUR",413401.0,18.19855,75.68201,9156101414.0,50,Corporate,
2141,30,Suyash hospital,"Building 1793,Opposite Bus Stand, Kudal,",416520.0,15.965597,73.704883,9422436933.0,30,Corporate,
2142,22,Suyog Hospital Accident & Cardiac Critical Care Centre,"Ghodke Nagar,Pimpalgaon Baswant,Old Aagra Road,Behind Rucha Hotel,NASHIK??%27,%27HSI35968%27)",422209.0,20.37015,73.7694,9370633108.0,40,Corporate,
2143,25,"Swami Samarth Hospital Jejuri,Purandhar,Pune,Pvt","121/23, DEVMALA JEJURI, PUNE PANDHARPUR ROAD, PUNE-412303",412303.0,18.29966,74.248531,9096830173.0,31,Corporate,
2144,4,Swami Samarth Multispeciality Hospital And Trauma Centre Private Limited,,,19.944847311671925,75.41925964069401,,49,Corporate,
2145,17,Swaraashi Netralaya,,,19.446040649122807,72.36373664912281,,5,Corporate,
2146,1,Swasthya Hospital Medical Reserarch Center,"7528,LaltakiRoad , AnnaBhau Sathe Chowk, Near Appu Chowk , Ahmadnagar Pincode?%27,%27HSI757%27)",414001.0,19.1627778,77.3060556,9270161668.0,42,Corporate,
2147,14,Swastik Bal Rugnalay and Surgical Care,"Shakuntala Nagar, Mantha Road, Near D Mart - 431120",431120.0,20.300011,75.64999,7972055200.0,30,Corporate,
2148,28,Swastik Multispeciality Hospital,"Kokrud naka behind?%20apla%20bajar%20shirala%204161%27,%27HSI82222%27)",415408.0,17.01,74.11,9421131442.0,30,Corporate,
2149,1,Swastik Netralaya And Meternity Hospital,"101/86, Savedi, 1st floor Ahilyanagar %E2%80%93 414003",414003.0,19.1162222,74.7353611,8862025555.0,5,Corporate,
2150,31,Swatantra Sainik Kai. Manoharpant Chivate Multispecialty Hospital,"CS No. 3976/2/15, 1st Floor, Amarnath Tower,",413203.0,18.399294,75.187136,,50,Corporate,
2151,25,Symbiosis University Hospital & research Center,"936/1 & 936/2 Gat Number,AT POST LAVALE,SYMBIOSIS INTERNATIONAL UNIVERSITY (SIU ) CAMPUS,PUNE?%27,%27HSI63880%27)",412115.0,18.501116,73.750767,9822251686.0,300,Corporate,
2152,4,Synergy Hospital,,,19.944847311671925,75.41925964069401,,30,Corporate,
2153,25,Synergy Multispeciality Hospital,"Rahu Wagholi Road, Swargiya Subhash Anna Kul Vyapari Sankul, Daund, Pune-412207",412207.0,18.5458332,74.20912,7277484484.0,30,Corporate,
2154,14,TALEKAR HOSPITAL,"Plot no. 1312, RAJUR, MAIN ROAD RAJUR, BHOKARDHAN -431203",431203.0,19.84,75.89,9422725951.0,30,Corporate,
2155,17,TARAMATI CHARITABLE FOUNDATION,,,19.446040649122807,72.36373664912281,,40,Corporate,
2156,26,THE R JHUNJHUNWALA SANKARA EYE HOSPITAL,"5A, SEC 13 NEW PANVEL NEAR GURUDWARA 410206",410206.0,19.077,73.24,7208934918.0,100,Corporate,
2157,6,TIRUPATI MULTISPECIALITY HOSPITAL,"9,10 - GEORAI , JALNA ROAD, NEW BUS STAND - 431127",431127.0,19.300388,75.382024,8208715121.0,30,Corporate,
2158,6,TIRUPATI SUPERSPECIALITY HOSPITAL AND SPINE CARE CENTRE,K M TOWER OPPOS LIFELINE HOSPITAL NAGAR NAKA NAGAR ROAD BEED 431122,431122.0,19.839128,75.890447,9860287832.0,30,Corporate,
2159,22,TRIDENT PLUS SUPER-SPECIALITY HOSPITAL,TRIDENT PLUS SUPER-SPECIALITY HOSPITAL,422202.0,20.2017969,73.8307798,7020239156.0,35,Corporate,
2160,16,TRIMURTI HOSPITAL,"TILAKNAGAR ,BESIDE MALBAR GOLD, MAIN ROAD, ASHOK HOTEL - 413512",413512.0,19.968664,73.831608,8668561291.0,30,Corporate,
2161,11,TRISHA MULTISPECIALITY HOSPITAL,"SHASHTRI WARD , Gondia , 441601",441601.0,21.484894,80.251647,9403014447.0,30,Corporate,
2162,7,TULJAI HOSPITAL CHIKHALI,"NEAR GOPAL TALKIES,KHANDALA ROAD,BULDHANA",443201.0,20.229725,76.239946,9881743206.0,30,Corporate,
2163,35,TULSI MULTISPECIALITY HOSPITAL,6005004 VALIVALI NAKA KRITIKSHA APARTMENT NEAR KAILASH NAGAR 421503,421503.0,19.150013,73.266654,7887771398.0,30,Corporate,
2164,17,Tata Memorial Hospital & Research Centre,,,19.446040649122807,72.36373664912281,,530,Government,
2165,34,Tawde Hospital,"Awadhut wadi,Tiwari chowk,445001",445001.0,20.4131111,78.1337777,9822462939.0,50,Corporate,
2166,26,Tejnaksh Hospital,"Plot No 45, Dronagiri Node, Sector 29 %E2%80%93 400702",400702.0,18.877,72.928,7977518626.0,35,Corporate,
2167,35,Terna Speciality Hospital And Research Centre,"12, SECTOR 22 NERUL PHASE 20,Railway Station,. Phase-2, Nerul (West), Navi Mumbai-",400706.0,19.035,73.022,9619488807.0,250,Corporate,
2168,26,The Millennium Multispeciality Hospital & Diagnostic Center,"Plot No. 194, Ulwe navi Mumbai, NMS Icon Sector 19 - 410206",410206.0,19.077,73.24,9920870462.0,50,Corporate,
2169,4,The Pacific Hospital And Research Centre,,,19.944847311671925,75.41925964069401,,30,Corporate,
2170,1,The Salvation Army Evangelin Booth Hospital,"10,AHMEDNAGAR AURANGABAD ROAD,AMBEDKAR CHAWK, AHMADNAGAR",414001.0,19.1627778,77.3060556,9137831158.0,100,Corporate,
2171,6,Tidke hospital,"1-7-1681, Barshi road, 431122",431122.0,19.839128,75.890447,9823089899.0,35,Corporate,
2172,20,Tirumala multispeciality hospital,"Chatrapati Chauk, Nanded",431602.0,19.2,77.4,8208550661.0,40,Corporate,
2173,7,"Tirupati Hospital and Nursing Home, Deulgaon Raja","Deulgaon Raja,Jalna Road 443204",443204.0,20.00492,76.00099,9421397811.0,32,Corporate,
2174,15,"Trushna Super specialty Hospital,Kolhapur","Near Bhagwati Jyoti Collection & Mauli Kapad Dukan, 1st Floor, Kolhapur -Radhanagari Road, Parite.Tal %E2%80%93 Karavir,District %E2%80%93 Kolhapur,Pin - 416211",416211.0,16.60630039894737,74.30376235873685,9764802619.0,30,Corporate,
2175,25,"Trust HealthCare Platinum MultiSpeciality Hospital,Pune City,Govt.Pune","s. no 35 h. no 2 (p ), Warje, Ganapati Matha, Ram Nagar Road, Ganapatimatha, Pune-411058",411058.0,18.4758056,73.7976667,8888442244.0,102,Government,
2176,20,Tukamai Hospital,"Hingoli road Annabhau Sathe Chauk , Nanded- 431601",431601.0,20.554431,74.512024,9823081940.0,25,Corporate,
2177,35,"Tulinj Hospital, Nalasopara East",,,19.295112535714285,73.01962990809524,,80,Government,
2178,23,Tuljapur Multispeciality Hospital,"Tuljapur, Naldurg Road, Ganesh Nagar %E2%80%93 413601",413601.0,18.0199847,76.0654763,9022029899.0,30,Corporate,
2179,22,Tulsi Eye Hospital and Charitable Trust,"Happy Home colony, Gen Vaidya nagar,Dwarka,Nashik Pune road Dwarka,Near Iskcon temple,NASHIK",422011.0,19.988439,73.720725,9011061270.0,72,Corporate,
2180,5,Tumsar City Multispeciality Hospital,"16/173,Rajendranagar, Tumsar,Old Balaghat Road,Behind Narayanrao Karemore Complex,BHANDARA",441912.0,21.2745,79.802799,9730776521.0,30,Corporate,
2181,29,UMBRAJ HOSPITAL,"UMBRAJ, CHORE ROAD %C2%BF 415109",415109.0,17.7944781,73.9036337,8605028944.0,30,Corporate,
2182,20,UMREKAR MULTISPECIALITY HOSPITAL,"GHAMODYA COMPOUND,DR. LANE,OPP KALAMANDIR,",431601.0,20.554431,74.512024,8806706868.0,50,Corporate,
2183,34,UMRI CHRISTIAN HOSPITAL,"Taluk, Kelapur, Umari, Maharashtra 445302",445302.0,20.0231944,78.5459444,8554093529.0,100,Corporate,
2184,25,UNIQUE HOSPITAL,"1915,Near Dr Awari Hospital,Nagar Road,PUNE",412411.0,19.109805,74.107811,9922923526.0,100,Corporate,
2185,4,UNITED CIIGMA HOSPITAL(UNITED CIIGMA INSTITUTE OF MEDICAL SCIENCES PVT. LTD.),,,19.944847311671925,75.41925964069401,,99,Corporate,
2186,25,UNIVERSAL HOSPITAL,"CTS NO 1420 KASBA PETH, NEAR SHANIWAR WADA , Pune City-411011",411011.0,18.52025,73.8599167,8600878687.0,40,Corporate,
2187,26,UNNATI HOSPITAL AND ICU,,,18.481391702257337,73.20918800970655,,52,Corporate,
2188,12,URMILA HOSPITAL PRIVATE LIMITED,"4 5 6 9 10 GUTT NO.51 , KARWADI ,HINGOLI NANDED ROAD , HINGOLI - 431702",431702.0,77.1312546,19.6444671,8879477887.0,45,Corporate,
2189,16,Udaygiri Lions Eye Hospital,"Behind Udya Colony, lions Nagar Udgir, Nanded Naka %E2%80%93 413517",413517.0,18.3710497,77.134958,8375820039.0,49,Corporate,
2190,35,Ulhasnagar Municipal Corporation Super Speciality Hospital,,421001.0,19.295112535714285,73.01962990809524,,100,Government,
2191,25,Unicare Hospital,"CHAKAN, TALEGAON CHOWK , 410501",410501.0,18.707487,73.977126,9860504001.0,60,Corporate,
2192,31,"Unity Super Multispeciality Hospital, Solapur","A/P- NEAR ST STAND, PUNE-PANDHARPUR ROAD NATEPUTE TALUKA - MALSHIRAS, DISTRICT - SOLAPURE PIN. 413109",413109.0,17.939312,74.674395,7499197730.0,30,Corporate,
2193,25,"Urokul, Kulkami Uro Surgery Institute Pvt Ltd","Plot No 61/2/1/11/1, Near Bitwise Terra Tower, Baner, Haveli, Pune-411045",411045.0,18.568623,73.766606,9423582417.0,105,Corporate,
2194,28,"Ushahkal Abhinav Institute Of medical Sciences,Miraj,Sangli,Pvt","Dhamani Road Sangli,416416",416416.0,17.0348056,74.6018333,9421408530.0,150,Corporate,
2195,25,"Ushakiran Hospital,Haveli,Pune,Pvt","229/1A, KAMDHENU ESTATE, HADAPSAR, Pune-411028",411028.0,18.50330556,73.93122222,7822820586.0,50,Corporate,
